MOH_name,MOH_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
Morawaka,136,28.8336040728,29.9884080475,30.2307559141,31.0194192536,31.2529722397,30.9888659313,30.4816463162,30.6882548184,30.6588195089,32.5897803071,32.5481945682,31.4564806885,31.8325867917,31.8651743318,32.1586667717,32.1685797512,32.3673606488,30.8937971196,30.6993892216,29.8579553789,30.1006604075,29.3473305782,29.1126075428,29.0012198653,28.9106247228,29.0724448702,28.910980754,28.6037105896,28.8838322828,28.8731564423,29.0384335394,28.017436924,29.0689362185,29.0839335049,29.4217063795,28.9469748973,28.6896284032,28.7706144369,30.0112343009,29.7298922594,29.6111329849,28.5246558769,29.4604463446,29.9340610068,30.5846962107,30.6968474424,30.3901366344,30.1946608839,29.8726484292,29.5255708059,29.5338573698,29.3484990692
Elpitiya,221,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
MC+AC0- Negambo,299,29.6173764158,29.6770216789,31.8813677371,32.2981207467,33.5298095569,31.7292203349,30.7273243722,31.8242510482,31.5205280812,32.0882251815,32.0081038397,32.1149258631,32.2732990056,32.5639820117,32.1931685723,32.2695665394,32.5434800444,31.0378873658,31.847827254,31.1472030778,31.1627269963,30.1372469918,30.0962598543,29.8397402588,29.8217317077,29.7030996699,30.1950300997,30.0316799508,29.8689353045,29.57328141,30.0745364871,29.1316793371,30.1956536077,30.4919395214,31.0732985625,29.5335322444,29.8571343934,29.6329173091,30.7869612189,31.0478267494,30.5627443123,30.039151179,30.616770463,30.756528154,31.2385280192,30.9105626524,30.7745365274,31.0173939569,30.6403725102,30.4689349633,31.4881907556,31.5732809598
Padavi Sripura,21,28.2768973156,27.9927453905,30.1547768403,29.4253237371,29.7085936576,29.4724886641,29.9860941888,30.9438168388,30.6557589403,31.6666187403,31.9167078388,32.6451790342,33.870324164,33.4238618564,34.0566407557,34.5532143707,34.3176117283,34.0758376014,33.0945306534,33.7081361434,33.578002601,33.149230052,33.0196762736,33.5129241758,33.5691854703,33.7767188946,33.7514736465,33.7084150761,32.909296722,34.0469644635,34.8186943083,33.2406140705,32.8742752151,34.8280914587,34.6866519045,31.0523773953,32.351573851,34.1730135631,35.6529580373,36.1487503516,35.1720316235,32.7021426786,33.5462055095,32.7175113316,31.0080135635,30.1775784118,31.1757143072,31.1975112081,28.1665178442,29.6592859172,28.8070311335,29.2877564269
Kalawana,141,29.4285711561,30.3428562709,33.4714290074,33.1714281355,34.999999455,33.0142860413,32.2285717555,34.0428570339,33.2285714831,34.399999891,34.2571427481,33.7857142857,34.6428571429,33.928571701,34.1714286804,34.8142852783,34.1142856053,31.9571432386,32.02857181,31.6428568704,31.3285715921,30.2714285169,30.100000109,29.9000004359,29.7714285169,30.4142856598,29.8857143947,30.300000327,30.3142855508,30.4428569249,30.6714284079,30.0428570339,31.8285715921,32.0714285714,32.8142860957,29.7571427481,29.9428571973,30.5428567614,33.099999564,32.1857139043,31.1428574153,30.8285718645,32.0428567614,32.200000218,32.7999992371,32.2285706656,32.3142858233,32.0428567614,30.7714285169,31.6142850603,32.2428575243,32.171427863
Malimboda,5,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Niyagama,63,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Akkaraipattu,45,28.1857141767,29.1428574154,30.2428567069,29.2142854418,30.6571426392,29.9571426936,29.6428571428,31.4714287349,31.4714287349,31.2714282445,32.0142854963,32.7714287894,32.3999993461,33.6857147217,33.700000218,34.299999782,34.0142860413,33.5142860413,33.4857142312,33.9142856598,35.6571431841,34.6999994005,34.128571919,34.3428573608,35.1571431841,34.600000109,34.2714287894,33.600000109,34.7285717555,32.9857142312,33.0999998365,33.5857140677,33.5142854963,34.199999673,31.8571434021,34.2428575243,34.300000327,34.1142864227,33.8428579058,33.799999782,34.299999782,31.700000218,32.1571426391,31.6571429116,31.128571374,32.4714284624,31.4142856598,29.7571427482,29.3571431296,29.4571432386,28.4428569249,29.1571429116
Udugama(Na,62,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Rathnapura,95,29.4285711561,30.3428562709,33.4714290074,33.1714281355,34.999999455,33.0142860413,32.2285717555,34.0428570339,33.2285714831,34.399999891,34.2571427481,33.7857142857,34.6428571429,33.928571701,34.1714286804,34.8142852783,34.1142856053,31.9571432386,32.02857181,31.6428568704,31.3285715921,30.2714285169,30.100000109,29.9000004359,29.7714285169,30.4142856598,29.8857143947,30.300000327,30.3142855508,30.4428569249,30.6714284079,30.0428570339,31.8285715921,32.0714285714,32.8142860957,29.7571427481,29.9428571973,30.5428567614,33.099999564,32.1857139043,31.1428574153,30.8285718645,32.0428567614,32.200000218,32.7999992371,32.2285706656,32.3142858233,32.0428567614,30.7714285169,31.6142850603,32.2428575243,32.171427863
Kaluvanchikudi,238,27.6428568704,28.5142857688,28.3285713196,27.8285713196,28.7428569794,28.3142858233,29.2857142857,29.6142861502,29.4999994551,30.4285714286,30.3571425847,30.6714284079,32.0142854963,32.0285715376,32.5142857688,32.7571427482,32.9571429661,32.9857145037,32.671428408,33.3571428571,33.5857140677,34.0142860413,34.7142857143,36.1142856053,35.9571435111,33.4571424212,33.7285717555,33.4285714286,34.2142857143,34.0428575788,36.0285720825,32.9857147761,32.0857146127,32.6142861503,32.5857146127,31.9571429661,32.9571426937,34.4285714286,33.700000218,32.0999998365,33.9428574698,31.8571428572,32.1285716465,31.4428569249,30.1857147217,30.0714285714,29.8428570884,28.5142860412,28.1857144492,29.3714286259,27.4285714286,28.099999564
Cheddikulam,177,28.4689219679,28.4069915185,30.55692127,30.0802864079,30.6841227055,30.6830063651,30.4258631034,32.2229625178,31.5296359599,32.4298296678,33.3973222193,33.2476591049,34.6939395366,34.1773744309,34.8733536493,35.0711073151,34.9757833334,34.0227121158,33.1265753879,33.5787944635,33.5469298854,32.6021495023,32.5282543067,32.9430618066,33.1775363571,33.3695022076,33.5498671663,33.4591006614,32.8034575657,33.3882415414,34.1995520005,33.2184765989,33.1696857996,34.664717887,35.3643491229,30.7501398958,31.5691738952,33.1860296434,34.5497764522,35.006023375,34.4391487252,32.9530764055,32.9670943299,32.8370747667,31.5877690613,30.8741144379,31.9323759641,30.7470234394,28.8647583672,30.3889704441,29.247080233,29.5794169661
Ridigama,269,28.6571431841,29.1857144492,31.3571431296,30.3428570884,32.1857139042,32.1571426392,31.628571919,32.8714283534,32.9142853873,34.3428573608,34.8428573608,34.3142858233,34.3714283534,34.0714280265,33.8428568159,34.3857143947,34.1285705566,32.600000109,31.9714290074,32.300000327,31.8571423122,30.2571430206,30.2142859867,29.7142859868,30.200000218,30.4857142312,30.4857142312,30.9285714286,30.699999673,30.8428570883,30.9285717011,30.7142859868,31.5714285714,32.571427754,34.6285716465,30.0857140677,29.4142856598,30.0285712651,32.2142857143,32.2857142857,31.3857143947,31.4428571973,31.9428571974,32.4857139587,32.700000218,31.2142857143,32.0999998365,31.1285716465,29.2571430206,30.199999673,30.1285711016,30.5857146127
Padiyatalwa,53,24.7011434068,25.0453242833,26.5592757308,25.4547403244,26.8103435734,26.5692664735,27.2410255453,27.8899238748,27.8942840613,28.6459864732,29.6791988227,29.5476652145,30.974106902,31.0543598125,30.6563532673,31.7847265499,31.2245008571,30.3803234751,30.4049082561,30.8650129906,31.1969583499,30.4178768004,30.6438431653,30.3822929075,30.4545232982,30.6182528408,30.3999988571,29.9497082434,30.8909393146,30.7284856071,31.7575194183,31.1187920116,31.2738230357,31.9215762626,31.0635688608,28.7053227919,29.5261088386,31.5301849353,32.3612227673,32.0765488834,32.0105032266,30.2080854124,30.378832954,29.0470654209,28.2916638601,27.7854960647,27.9718091758,26.5655735323,25.2808568509,26.4843622707,24.355082052,25.0915806837
Kebithigol,103,28.5714285714,28.3714283534,30.6428571429,29.9428571973,30.171428408,29.9142853873,30.3142863682,31.4571426937,31.0428570338,32.1000006539,32.5857146127,33.3857149397,34.6571437291,33.7857145582,34.4142859323,34.9571429661,34.3428573608,33.9285719735,32.7999992371,33.299999782,33.0857146127,32.800000327,32.7714285169,33.2857142857,33.3714288984,33.600000109,33.600000654,33.6999999455,32.8714283534,34.1142861502,34.6714286804,33.0428575788,32.6428579603,34.5714285714,35.8142858233,30.2571430206,32.1285716466,33.6428576878,35.0428575788,35.5428575788,34.7428577968,32.9714284625,32.9571432386,32.8142860958,31.2857145582,30.5857146127,31.7142857143,32.3714286259,28.6714284079,29.928571701,29.1857141767,29.6285711016
Gonapinuwala,43,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Vavuniya,273,28.5714285714,28.3714283534,30.6428571429,29.9428571973,30.171428408,29.9142853873,30.3142863682,31.4571426937,31.0428570338,32.1000006539,32.5857146127,33.3857149397,34.6571437291,33.7857145582,34.4142859323,34.9571429661,34.3428573608,33.9285719735,32.7999992371,33.299999782,33.0857146127,32.800000327,32.7714285169,33.2857142857,33.3714288984,33.600000109,33.600000654,33.6999999455,32.8714283534,34.1142861502,34.6714286804,33.0428575788,32.6428579603,34.5714285714,35.8142858233,30.2571430206,32.1285716466,33.6428576878,35.0428575788,35.5428575788,34.7428577968,32.9714284625,32.9571432386,32.8142860958,31.2857145582,30.5857146127,31.7142857143,32.3714286259,28.6714284079,29.928571701,29.1857141767,29.6285711016
Uppuveli,214,27.5714285714,27.0857143402,28.9857145037,28.1857144492,28.600000109,28.4142859323,29.1999999455,29.7142857143,29.7285717555,30.6285713741,30.3142858233,30.8714286259,31.9857139587,32.5571430751,33.1999999455,33.5857143402,34.2571427481,34.4285719735,33.799999782,34.6857147217,34.7571432931,33.9857139587,33.6142856053,34.0571430751,34.0428570338,34.200000218,34.1142856053,33.7285712106,33,33.8857138497,35.1714286804,33.7142854418,33.428571701,35.4428569249,31.9857145037,32.9571429661,32.8857143947,35.4428563799,37.1142861502,37.600000109,36.199999673,32.0571425302,34.9571424212,32.4857139588,30.3428570884,29.200000218,29.8857143947,28.3857143947,26.9571432386,29.0142857688,27.899999891,28.4714284624
Chenkaladi,12,27.6428568704,28.5142857688,28.3285713196,27.8285713196,28.7428569794,28.3142858233,29.2857142857,29.6142861502,29.4999994551,30.4285714286,30.3571425847,30.6714284079,32.0142854963,32.0285715376,32.5142857688,32.7571427482,32.9571429661,32.9857145037,32.671428408,33.3571428571,33.5857140677,34.0142860413,34.7142857143,36.1142856053,35.9571435111,33.4571424212,33.7285717555,33.4285714286,34.2142857143,34.0428575788,36.0285720825,32.9857147761,32.0857146127,32.6142861503,32.5857146127,31.9571429661,32.9571426937,34.4285714286,33.700000218,32.0999998365,33.9428574698,31.8571428572,32.1285716465,31.4428569249,30.1857147217,30.0714285714,29.8428570884,28.5142860412,28.1857144492,29.3714286259,27.4285714286,28.099999564
Kiran,11,27.7118882644,28.5416106727,28.5069022746,27.9004790034,28.8651000502,28.4494722393,29.41227175,29.8357616991,29.7214750588,30.5321184648,30.5973140858,30.904409308,32.2832201972,32.334898143,32.7587718281,33.0778508848,33.2390210122,33.1669217759,32.7951096648,33.4952055355,33.6806321523,34.0027807724,34.6438162165,35.8654850976,35.7558019634,33.5419934777,33.8033557292,33.534994782,34.220038239,34.12051776,35.9034526945,33.2373914913,32.4409383366,32.9896439851,32.9222424118,32.0765096374,33.0031636322,34.4803449741,34.0005741889,32.5458273337,34.1772764737,32.1749746217,32.5111203568,31.6715232394,30.3467878282,30.1821663733,30.0456366575,28.7443905418,28.233173464,29.450527048,27.5349948095,28.2366241935
Marawila,306,29.1571429116,29.7714285169,31.9285711561,31.8142860957,33.400000436,32.6142850603,30.5857143402,32.6857141767,32.5000005449,32.9142864772,32.9285719735,32.7285712106,32.4857145037,32.799999782,32.2285717555,32.3285713196,32.6142850603,31.0142857688,31.8714286259,31.100000109,30.9857142312,29.5000002725,29.6714284079,29.4857145037,29.5857146127,29.5142857688,30.1714289529,30.1142858777,29.5857143402,29.2428572518,30.1571426391,29.2142857143,30.2428572518,30.9285714286,31.2857142857,29.2857140132,29.5857143402,29.5857143402,30.928571701,31.0714285714,30.9285714286,30.6999999455,30.6285713741,30.9571429661,31.8285713196,31.0285715375,30.8571431296,31.100000109,30.6285713741,30.1857144492,31.2285709381,31.2428572518
Dehiattakandiya,133,28.3285715921,28.7857142857,30.0999995641,28.5428573063,29.9571432386,29.6571431841,30.5428570339,31.8142858233,31.699999673,31.4571429661,32.7428561619,32.9857150487,34.6857147217,35.0714285715,34.9428574698,35.9428569249,35.7571432931,34.7857142857,33.9000007084,34.7285712106,34.5285709926,33.899999891,34.0142857688,33.6428568704,33.9571424212,34.299999782,34.4714290074,34.4857145037,34.2714276995,34.8142852783,34.7857142857,35.4857139587,35.6142850603,36.3428562709,35.9285714286,33.1428568704,33.4142859323,34.9428574698,36.6857141767,36.5285715376,36.2714293343,35.0142849513,35.9285714286,33.7142851693,31.7857142857,31.1714286804,31.8571425846,30.800000327,28.6571426392,30.1571429116,28.4857147762,29.4571432386
Pallama,309,28.7976068143,28.7924153739,30.5424526281,30.2866715827,31.1181890292,31.0334319906,30.0272827312,31.5089287032,31.1303943108,33.2331934236,32.9887337995,33.148434505,32.8544188976,32.9617640892,32.8596100654,33.2620037462,33.5667160361,33.0775770408,32.4349597638,32.7916234343,32.37685911,30.9032770052,30.8604197034,31.034646039,30.930412595,31.3846836609,31.5391931986,31.1111743889,30.8545100145,31.320434556,31.0830820425,31.4166049412,31.0798049283,31.9112478618,32.9851439323,30.2964104506,29.8918625917,30.6325661874,31.3855487694,31.7519515803,31.4699927871,31.2321610824,31.198398377,32.0362296458,31.211083113,30.1186674167,30.5829898448,29.8643965642,29.1588181849,29.9612120108,29.622901283,29.8693484112
Walasmulla,191,29.5694515891,30.2171430368,31.80813478,31.945496181,32.3327497587,31.3826386622,29.7929662389,32.2720910632,31.9109916471,32.2832966374,32.1492301696,32.190990328,32.1465948573,32.3173637156,32.3852749411,32.8624196708,32.6914287042,31.2107695489,31.8367051371,30.8839577097,30.4070337066,30.2835179853,29.9035177424,30.3520902722,31.1841795732,30.2081338342,31.0643996077,31.2657184121,30.124178125,29.1672535103,31.5186854845,31.4072586546,30.6659369144,29.4384628391,30.167254347,30.5835192202,29.1615395596,29.1969243429,30.0468139364,30.1316494089,29.7729676999,29.7160463751,30.046375359,30.866595359,31.7874746741,31.4494521043,31.4720901006,30.7589024297,30.5905508761,29.6158247883,30.2406608801,30.0406608047
Gangawatakorale,100,26.3999996185,26.3428573608,29.0142857688,26.5428573064,29.1142858778,28.5857140677,28.2285712106,29.7285714831,29.8285713196,30.5142860413,30.9857142312,31.4142856598,31.7999995095,31.7142859868,30.9428571974,31.5571430751,31.0571430751,30.0714285714,29.1999999455,29.899999891,29.2571427482,27.700000218,27.2285714831,26.6571431841,26.5571430751,27.7142857143,27.0571433476,27.100000109,27.3714288984,27.7142857143,27.5428573063,27.9857139588,28.3000000545,28.6428574153,30.399999891,26.8428570884,26.5,27.5428573063,29.5,29.5571430751,28.5714285714,28.6999999455,29.1428574153,29.8000000545,30.1285716466,28.9714287349,29.1428574153,28.4857145037,26.2000004905,27.8142858233,27.2285714831,27.7285714831
